t_wql,trp,cdom,temp
10/18/2024 1:50:00,67,1876.7,19.61
10/18/2024 1:55:00,68.3,1883.9,19.59
10/18/2024 2:00:00,67.5,1883.4,19.58
10/18/2024 2:05:00,69.1,1887.3,19.57
10/18/2024 2:10:00,68.8,1885.8,19.56
10/18/2024 2:15:00,66.9,1887.3,19.54
10/18/2024 2:20:00,67.4,1887.2,19.53
10/18/2024 2:25:00,67.3,1882.2,19.52
10/18/2024 2:30:00,68.1,1889.8,19.5
10/18/2024 2:35:00,67.8,1889.2,19.48
10/18/2024 2:40:00,68.1,1886.9,19.47
10/18/2024 2:45:00,68.4,1887,19.46
10/18/2024 2:50:00,67.5,1889.7,19.44
10/18/2024 2:55:00,68.5,1889.4,19.43
10/18/2024 3:00:00,66.7,1890.3,19.42
10/18/2024 3:05:00,68.3,1888.6,19.41
10/18/2024 3:10:00,66.7,1885.5,19.4
10/18/2024 3:15:00,68.3,1884.1,19.39
10/18/2024 3:20:00,69,1886.3,19.37
10/18/2024 3:25:00,67.9,1886.5,19.35
10/18/2024 3:30:00,68.1,1890.8,19.33
10/18/2024 3:35:00,67,1889.4,19.32
10/18/2024 3:40:00,67.7,1885.6,19.3
10/18/2024 3:45:00,67.7,1888.3,19.28
10/18/2024 3:50:00,66.5,1883.8,19.27
10/18/2024 3:55:00,67.4,1888.4,19.26
10/18/2024 4:00:00,68.3,1886.6,19.24
10/18/2024 4:05:00,67.4,1885.4,19.23
10/18/2024 4:10:00,67.5,1885.5,19.21
10/18/2024 4:15:00,67.9,1886.6,19.19
10/18/2024 4:20:00,68.9,1883.7,19.18
10/18/2024 4:25:00,66.8,1884.2,19.16
10/18/2024 4:30:00,67.1,1885.1,19.14
10/18/2024 4:35:00,68.7,1885.5,19.13
10/18/2024 4:40:00,68.9,1885.6,19.11
10/18/2024 4:45:00,68.3,1882.2,19.09
10/18/2024 4:50:00,67.7,1880.6,19.07
10/18/2024 4:55:00,67.7,1879.4,19.06
10/18/2024 5:00:00,67.8,1882.7,19.04
10/18/2024 5:05:00,67.1,1879.9,19.02
10/18/2024 5:10:00,69,1877.4,19
10/18/2024 5:15:00,68.3,1878.4,18.98
10/18/2024 5:20:00,69.6,1882.2,18.96
10/18/2024 5:25:00,68.4,1880.9,18.94
10/18/2024 5:30:00,67,1880.5,18.92
10/18/2024 5:35:00,68.8,1883.1,18.9
10/18/2024 5:40:00,68.4,1883.9,18.87
10/18/2024 5:45:00,69.6,1880.4,18.86
10/18/2024 5:50:00,69.4,1883,18.84
10/18/2024 5:55:00,67.2,1882.9,18.82
10/18/2024 6:00:00,68.9,1879.6,18.8
10/18/2024 6:05:00,68,1878.2,18.79
10/18/2024 6:10:00,67.9,1880.1,18.76
10/18/2024 6:15:00,67.9,1879,18.75
10/18/2024 6:20:00,68.5,1877.6,18.73
10/18/2024 6:25:00,67.7,1878.9,18.72
10/18/2024 6:30:00,69.7,1876.2,18.7
10/18/2024 6:35:00,68.3,1877.5,18.68
10/18/2024 6:40:00,67.3,1879,18.66
10/18/2024 6:45:00,67.6,1876.6,18.65
10/18/2024 6:50:00,67.7,1875.8,18.63
10/18/2024 6:55:00,68.2,1874.9,18.62
10/18/2024 7:00:00,68.7,1873.1,18.6
10/18/2024 7:05:00,69.6,1871.1,18.59
10/18/2024 7:10:00,68.7,1866.9,18.58
10/18/2024 7:15:00,68.9,1868.2,18.56
10/18/2024 7:20:00,68.2,1867.7,18.54
10/18/2024 7:25:00,68,1866.1,18.53
10/18/2024 7:30:00,69.5,1863.8,18.52
10/18/2024 7:35:00,68.1,1865.1,18.5
10/18/2024 7:40:00,66.8,1861,18.49
10/18/2024 7:45:00,67.6,1864.3,18.48
10/18/2024 7:50:00,67.6,1860.3,18.47
10/18/2024 7:55:00,67.7,1860.2,18.45
10/18/2024 8:00:00,69.7,1860,18.44
10/18/2024 8:05:00,68.1,1856.9,18.44
10/18/2024 8:10:00,69.7,1856,18.43
10/18/2024 8:15:00,70,1852.4,18.42
10/18/2024 8:20:00,69.6,1856.9,18.41
10/18/2024 8:25:00,69.1,1852.5,18.4
10/18/2024 8:30:00,68.9,1854.5,18.39
10/18/2024 8:35:00,67.9,1850.9,18.39
10/18/2024 8:40:00,69.1,1845.3,18.38
10/18/2024 8:45:00,68.9,1846.4,18.37
10/18/2024 8:50:00,67.8,1843,18.37
10/18/2024 8:55:00,66.9,1841.4,18.37
10/18/2024 9:00:00,67.6,1837.5,18.36
10/18/2024 9:05:00,68.3,1838.6,18.36
10/18/2024 9:10:00,68.5,1833,18.36
10/18/2024 9:15:00,68.2,1837,18.36
10/18/2024 9:20:00,69.5,1831.6,18.36
10/18/2024 9:25:00,68,1830.6,18.36
10/18/2024 9:30:00,68.3,1827.1,18.36
10/18/2024 9:35:00,68.5,1828.6,18.36
10/18/2024 9:40:00,67.3,1826.2,18.37
10/18/2024 9:45:00,68,1822.4,18.38
10/18/2024 9:50:00,67.5,1822.7,18.38
10/18/2024 9:55:00,68.1,1816.9,18.39
10/18/2024 10:00:00,68,1813.9,18.4
10/18/2024 10:05:00,66.8,1811.1,18.41
10/18/2024 10:10:00,68.7,1811.6,18.41
10/18/2024 10:15:00,67,1810.1,18.42
10/18/2024 10:20:00,68.1,1805.9,18.43
10/18/2024 10:25:00,67.6,1802.2,18.44
10/18/2024 10:30:00,67.8,1800.7,18.45
10/18/2024 10:35:00,66.9,1796.5,18.46
10/18/2024 10:40:00,69.1,1791.6,18.47
10/18/2024 10:45:00,68.8,1790.8,18.47
10/18/2024 10:50:00,68.4,1791.4,18.48
10/18/2024 10:55:00,68.5,1786.5,18.5
10/18/2024 11:00:00,68.1,1780.1,18.51
10/18/2024 11:05:00,67.4,1776.8,18.52
10/18/2024 11:10:00,67.7,1776.2,18.54
10/18/2024 11:15:00,68.8,1774,18.55
10/18/2024 11:20:00,66.3,1765.5,18.57
10/18/2024 11:25:00,65.7,1762.4,18.6
10/18/2024 11:30:00,68.1,1762.2,18.62
10/18/2024 11:35:00,67.3,1756.5,18.64
10/18/2024 11:40:00,67.9,1752.6,18.66
10/18/2024 11:45:00,66.8,1750.1,18.68
10/18/2024 11:50:00,67.5,1744.1,18.7
10/18/2024 12:00:01,66.9,1741,18.75
10/18/2024 12:10:01,67,1737.4,18.81
10/18/2024 12:20:01,67.2,1729,18.86
10/18/2024 12:30:01,67.3,1725.7,18.91
10/18/2024 12:40:01,68,1719.4,18.95
10/18/2024 12:50:01,67,1713.6,18.99
10/18/2024 13:00:01,66.8,1708.3,19.02
10/18/2024 13:10:01,66.5,1705.1,19.05
10/18/2024 13:20:01,67.2,1707,19.06
10/18/2024 13:30:01,67.9,1703.9,19.07
10/18/2024 13:40:01,66.3,1698,19.09
10/18/2024 13:50:01,66.8,1700.9,19.11
10/18/2024 14:00:01,67,1693.8,19.13
10/18/2024 14:10:01,67.7,1689.8,19.13
10/18/2024 14:20:01,67.7,1685.1,19.13
10/18/2024 14:30:01,67.2,1677.5,19.15
10/18/2024 14:40:01,65.8,1673.7,19.16
10/18/2024 14:50:01,65,1668.6,19.18
10/18/2024 15:00:01,68.5,1665,19.19
10/18/2024 15:10:01,67.5,1666.9,19.2
10/18/2024 15:20:01,67.6,1664.2,19.21
10/18/2024 15:30:01,67.1,1655.6,19.24
10/18/2024 15:40:01,67.6,1646,19.27
10/18/2024 15:50:01,65.7,1637.3,19.31
10/18/2024 16:00:01,68,1632.9,19.35
10/18/2024 16:10:01,67.6,1625.7,19.38
10/18/2024 16:20:01,67.1,1617,19.43
10/18/2024 16:30:01,66.8,1612.4,19.48
10/18/2024 16:40:01,66.2,1607.5,19.52
10/18/2024 16:50:01,68.1,1602.9,19.55
10/18/2024 17:00:01,67.1,1599.3,19.6
10/18/2024 17:10:01,65.8,1596.5,19.64
10/18/2024 17:20:01,65.7,1594.1,19.68
10/18/2024 17:30:01,67.7,1587.2,19.72
10/18/2024 17:40:01,64.4,1586,19.76
10/18/2024 17:50:01,65.5,1583.1,19.79
10/18/2024 18:00:01,66.4,1583,19.82
10/18/2024 18:10:01,65.5,1583.2,19.85
10/18/2024 18:20:01,67.7,1581.6,19.88
10/18/2024 18:30:01,65.3,1579.2,19.91
10/18/2024 18:40:01,67.4,1578.4,19.93
10/18/2024 18:50:01,65,1579.8,19.95
10/18/2024 19:00:01,66.5,1581,19.96
10/18/2024 19:10:01,67.3,1587.2,19.97
10/18/2024 19:20:01,64.1,1590.5,19.97
10/18/2024 19:30:01,66.5,1592,19.97
10/18/2024 19:40:01,67.4,1595.7,19.96
10/18/2024 19:50:01,67.2,1595.8,19.95
10/18/2024 20:00:01,67.8,1594,19.94
10/18/2024 20:10:01,67.3,1596,19.92
10/18/2024 20:20:01,67.1,1597.9,19.9
10/18/2024 20:30:01,65.9,1599.4,19.89
10/18/2024 20:40:01,67.3,1605,19.86
10/18/2024 20:50:01,67.2,1609.6,19.82
10/18/2024 21:00:01,67.3,1606.3,19.79
10/18/2024 21:10:01,66.6,1612.8,19.77
10/18/2024 21:20:01,64.6,1611.8,19.73
10/18/2024 21:30:01,66.9,1618.1,19.7
10/18/2024 21:40:01,67.1,1615.7,19.67
10/18/2024 21:50:01,68.9,1620.5,19.63
10/18/2024 22:00:01,66.8,1621.8,19.6
10/18/2024 22:10:01,66.3,1625.4,19.56
10/18/2024 22:20:01,68,1627.5,19.52
10/18/2024 22:30:01,66.5,1625.6,19.49
10/18/2024 22:40:01,68,1627.8,19.46
10/18/2024 22:50:01,67.1,1630.2,19.43
10/18/2024 23:00:01,66.7,1634.4,19.39
10/18/2024 23:10:01,67.3,1636.2,19.36
10/18/2024 23:20:01,67.4,1643.3,19.33
10/18/2024 23:30:01,67.7,1644.8,19.29
10/18/2024 23:40:01,67.5,1651.3,19.26
10/18/2024 23:50:01,68,1656.9,19.22
10/19/2024 0:00:01,68.3,1664.4,19.18
10/19/2024 0:10:01,68.2,1667.4,19.14
10/19/2024 0:20:01,68.2,1672.8,19.11
10/19/2024 0:30:01,67.3,1677.4,19.07
10/19/2024 0:40:01,69.3,1686.1,19.03
10/19/2024 0:50:01,68.8,1688.3,18.99
10/19/2024 1:00:01,66.8,1690.7,18.95
10/19/2024 1:10:01,68.1,1699.7,18.9
10/19/2024 1:20:01,67.2,1708.3,18.86
10/19/2024 1:30:01,67.4,1710.1,18.81
10/19/2024 1:40:01,68.6,1714.4,18.76
10/19/2024 1:50:01,67.5,1716.8,18.72
10/19/2024 2:00:01,67.5,1715.5,18.67
10/19/2024 2:10:01,66.9,1721.7,18.62
10/19/2024 2:20:01,67.4,1725.1,18.57
10/19/2024 2:30:01,67.6,1724.8,18.52
10/19/2024 2:40:01,68.5,1724.3,18.47
10/19/2024 2:50:01,68.9,1729.8,18.43
10/19/2024 3:00:01,68.2,1728.4,18.39
10/19/2024 3:10:01,68.3,1732.5,18.34
10/19/2024 3:20:01,68.3,1737,18.29
10/19/2024 3:30:01,67.3,1732,18.26
10/19/2024 3:40:01,67.7,1739.7,18.22
10/19/2024 3:50:01,67.3,1742.9,18.17
10/19/2024 4:00:01,67.8,1740.2,18.13
10/19/2024 4:10:01,67.3,1742.5,18.09
10/19/2024 4:20:01,66.7,1739.7,18.06
10/19/2024 4:30:01,67.7,1746.1,18.01
10/19/2024 4:40:01,66.6,1746.4,17.97
10/19/2024 4:50:01,68.2,1746.8,17.93
10/19/2024 5:00:01,68.2,1741.8,17.9
10/19/2024 5:10:01,68.2,1739.8,17.85
10/19/2024 5:20:01,68.7,1746.2,17.82
10/19/2024 5:30:01,67.4,1746.8,17.78
10/19/2024 5:40:01,67.6,1746.1,17.74
10/19/2024 5:50:01,66.7,1748.9,17.7
10/19/2024 6:00:01,69,1750.1,17.66
10/19/2024 6:10:01,68.8,1743.3,17.62
10/19/2024 6:20:01,68.1,1750.7,17.58
10/19/2024 6:30:01,69,1749.2,17.54
10/19/2024 6:40:01,67.9,1749.2,17.49
10/19/2024 6:50:01,68.6,1744.1,17.45
10/19/2024 7:00:01,68.5,1746.7,17.4
10/19/2024 7:10:01,69.3,1749.8,17.36
10/19/2024 7:20:01,68.1,1751,17.3
10/19/2024 7:30:01,68,1747.5,17.26
10/19/2024 7:40:01,68.4,1744.3,17.22
10/19/2024 7:50:01,69.5,1750.2,17.17
10/19/2024 8:00:01,69.3,1745.2,17.13
10/19/2024 8:10:01,68.8,1745.9,17.09
10/19/2024 8:20:01,69.2,1744.8,17.06
10/19/2024 8:30:01,66.9,1738.4,17.04
10/19/2024 8:40:01,67.4,1739,17.02
10/19/2024 8:50:01,67.8,1742.7,16.99
10/19/2024 9:00:01,67.8,1738.8,16.98
10/19/2024 9:10:01,68.6,1734.4,16.97
10/19/2024 9:20:01,68.5,1734.8,16.96
10/19/2024 9:30:01,68.4,1731.3,16.97
10/19/2024 9:40:01,68.7,1731,16.97
10/19/2024 9:50:01,67.7,1727.5,16.98
10/19/2024 10:00:01,69.8,1722.6,17.01
10/19/2024 10:10:01,67.4,1719.6,17.03
10/19/2024 10:20:01,67.3,1715.1,17.05
10/19/2024 10:30:01,68.4,1708.3,17.09
10/19/2024 10:40:01,69.5,1708.7,17.12
10/19/2024 10:50:01,67.9,1701.2,17.15
10/19/2024 11:00:01,69.4,1693.9,17.18
10/19/2024 11:10:01,68.2,1690,17.23
10/19/2024 11:20:01,66.4,1693.7,17.27
10/19/2024 11:30:01,68.5,1683.2,17.32
10/19/2024 11:40:01,68.6,1682.5,17.39
10/19/2024 11:50:01,67.1,1677.4,17.45
10/19/2024 12:00:01,67.6,1679.2,17.52
10/19/2024 12:10:01,68.6,1668.6,17.58
10/19/2024 12:20:01,67.1,1665.1,17.64
10/19/2024 12:30:01,66.1,1667,17.71
10/19/2024 12:40:01,69.1,1656.8,17.75
10/19/2024 12:50:01,67,1651.6,17.78
10/19/2024 13:00:01,67.2,1652.7,17.81
10/19/2024 13:10:01,68,1652.6,17.82
10/19/2024 13:20:01,68,1649.9,17.84
10/19/2024 13:30:01,67.3,1641.3,17.86
10/19/2024 13:40:01,66.2,1639.2,17.88
10/19/2024 13:50:01,67.2,1631.7,17.91
10/19/2024 14:00:01,67.9,1632.2,17.93
10/19/2024 14:10:01,67.8,1632,17.94
10/19/2024 14:20:01,67.3,1635.8,17.94
10/19/2024 14:30:01,67.6,1630.7,17.95
10/19/2024 14:40:01,68.6,1626.5,17.96
10/19/2024 14:50:01,66.7,1622.6,17.96
10/19/2024 15:00:01,68,1619.3,17.97
10/19/2024 15:10:01,67.2,1614.7,17.98
10/19/2024 15:20:01,66.6,1611.8,17.99
10/19/2024 15:30:01,65.3,1607.6,18.01
10/19/2024 15:40:01,69.6,1597.4,18.05
10/19/2024 15:50:01,65.1,1589.2,18.11
10/19/2024 16:00:01,66.4,1579.7,18.16
10/19/2024 16:10:01,66.8,1581,18.23
10/19/2024 16:20:01,67.7,1575.7,18.31
10/19/2024 16:30:01,67.5,1569.8,18.38
10/19/2024 16:40:01,66.1,1564.6,18.45
10/19/2024 16:50:01,66.3,1561.5,18.52
10/19/2024 17:00:01,66,1555.7,18.58
10/19/2024 17:10:01,67.6,1548.6,18.64
10/19/2024 17:20:01,67.9,1545.7,18.69
10/19/2024 17:30:01,65.8,1540.1,18.74
10/19/2024 17:40:01,66.5,1538.6,18.8
10/19/2024 17:50:01,66.6,1536.5,18.86
10/19/2024 18:00:01,66.5,1535,18.9
10/19/2024 18:10:01,64.8,1528.4,18.94
10/19/2024 18:20:01,64.7,1527.5,18.96
10/19/2024 18:30:01,65.9,1527.1,18.99
10/19/2024 18:40:01,67.9,1528.3,19.01
10/19/2024 18:50:01,65.2,1530.1,19.02
10/19/2024 19:00:01,66,1530.5,19.03
10/19/2024 19:10:01,65.8,1533.7,19.04
10/19/2024 19:20:01,64.6,1534.8,19.03
10/19/2024 19:30:01,65,1542,19.02
10/19/2024 19:40:01,65.6,1539.3,19.01
10/19/2024 19:50:01,65.4,1540.9,18.99
10/19/2024 20:00:01,65.1,1545.7,18.96
10/19/2024 20:10:01,66.7,1546.3,18.94
10/19/2024 20:20:01,65.1,1546.7,18.9
10/19/2024 20:30:01,66,1549.5,18.87
10/19/2024 20:40:01,66.8,1552.3,18.83
10/19/2024 20:50:01,65.3,1557.2,18.79
10/19/2024 21:00:01,66.1,1556.1,18.75
10/19/2024 21:10:01,65.7,1557.3,18.72
10/19/2024 21:20:01,66.4,1562.6,18.67
10/19/2024 21:30:01,65.9,1565.9,18.63
10/19/2024 21:40:01,66.9,1565.7,18.6
10/19/2024 21:50:01,66.5,1571,18.55
10/19/2024 22:00:01,66.2,1569.6,18.52
10/19/2024 22:10:01,66.8,1574.8,18.48
10/19/2024 22:20:01,67,1577,18.44
10/19/2024 22:30:01,65.9,1578,18.41
10/19/2024 22:40:01,67.4,1579.5,18.38
10/19/2024 22:50:01,66.8,1581.5,18.35
10/19/2024 23:00:01,66.1,1586.1,18.32
10/19/2024 23:10:01,65.6,1585.9,18.29
10/19/2024 23:20:01,67.5,1591.1,18.26
10/19/2024 23:30:01,67.4,1592.5,18.24
10/19/2024 23:40:01,67.3,1594.1,18.23
10/19/2024 23:50:01,66.4,1598.4,18.2
10/20/2024 0:00:01,66.6,1607.6,18.17
10/20/2024 0:10:01,66.9,1610.4,18.15
10/20/2024 0:20:01,66.1,1612.7,18.12
10/20/2024 0:30:01,66.3,1616.5,18.09
10/20/2024 0:40:01,68.6,1620.6,18.06
10/20/2024 0:50:01,66.5,1625.9,18.03
10/20/2024 1:00:01,67.4,1632,17.98
10/20/2024 1:10:01,67.5,1632.4,17.96
10/20/2024 1:20:01,68.3,1642.7,17.93
10/20/2024 1:30:01,67.8,1651.2,17.89
10/20/2024 1:40:01,67.8,1653.9,17.85
10/20/2024 1:50:01,67.2,1658.6,17.81
10/20/2024 2:00:01,66.3,1661.9,17.76
10/20/2024 2:10:01,68.8,1666,17.71
10/20/2024 2:20:01,66.5,1668.2,17.67
10/20/2024 2:30:01,67.2,1673.2,17.62
10/20/2024 2:40:01,67.4,1675.1,17.57
10/20/2024 2:50:01,66.7,1675.7,17.52
10/20/2024 3:00:01,68.3,1680.8,17.47
10/20/2024 3:10:01,66.5,1682.9,17.42
10/20/2024 3:20:01,69,1683,17.38
10/20/2024 3:30:01,69.3,1686.1,17.33
10/20/2024 3:40:01,68.8,1686.6,17.29
10/20/2024 3:50:01,68.6,1687.1,17.26
10/20/2024 4:00:01,68.7,1687.7,17.22
10/20/2024 4:10:01,67.2,1689.9,17.19
10/20/2024 4:20:01,68.2,1690.4,17.15
10/20/2024 4:30:01,67.7,1688.7,17.12
10/20/2024 4:40:01,66.9,1692.1,17.08
10/20/2024 4:50:01,69,1693,17.05
10/20/2024 5:00:01,68.2,1690.6,17.02
10/20/2024 5:10:01,69,1692,16.99
10/20/2024 5:20:01,68.2,1689.9,16.95
10/20/2024 5:30:01,67.9,1691.6,16.93
10/20/2024 5:40:01,67.9,1693.4,16.9
10/20/2024 5:50:01,67.6,1695.3,16.87
10/20/2024 6:00:01,68.4,1692.9,16.85
10/20/2024 6:10:01,68.5,1693.9,16.82
10/20/2024 6:20:01,67.5,1697.6,16.79
10/20/2024 6:30:01,68.2,1697.3,16.76
10/20/2024 6:40:01,67.9,1695.5,16.73
10/20/2024 6:50:01,68.2,1693.7,16.7
10/20/2024 7:00:01,68.3,1693.2,16.68
10/20/2024 7:10:01,68.7,1695.2,16.65
10/20/2024 7:20:01,66.9,1691.5,16.62
10/20/2024 7:30:01,69.1,1696.7,16.59
10/20/2024 7:40:01,68,1696.5,16.56
10/20/2024 7:50:01,68.6,1696.9,16.54
10/20/2024 8:00:01,67.8,1695.5,16.52
10/20/2024 8:10:01,69.2,1694.4,16.5
10/20/2024 8:20:01,68.8,1697.1,16.49
10/20/2024 8:30:01,68.8,1699.2,16.46
10/20/2024 8:40:01,68.1,1698.4,16.45
10/20/2024 8:50:01,68.6,1696.5,16.45
10/20/2024 9:00:01,67.1,1695.7,16.44
10/20/2024 9:10:01,68.5,1693.2,16.43
10/20/2024 9:20:01,68.5,1694.4,16.43
10/20/2024 9:30:01,65.1,1695.7,16.43
10/20/2024 9:40:01,68.6,1687.6,16.44
10/20/2024 9:50:01,69,1687.2,16.45
10/20/2024 10:00:01,67.7,1681,16.47
10/20/2024 10:10:01,67,1677,16.48
10/20/2024 10:20:01,67.8,1675.4,16.5
10/20/2024 10:30:01,67.8,1669.6,16.54
10/20/2024 10:40:01,66.9,1664.9,16.57
10/20/2024 10:50:01,68.3,1662.9,16.6
10/20/2024 11:00:01,67.2,1657.4,16.64
10/20/2024 11:10:01,67.2,1660.8,16.68
10/20/2024 11:20:01,67.9,1654.4,16.73
10/20/2024 11:30:01,66.4,1653,16.79
10/20/2024 11:40:01,66.9,1652.3,16.86
10/20/2024 11:50:01,66.5,1650,16.94
10/20/2024 12:00:01,67.9,1649.9,17.01
10/20/2024 12:10:01,68.1,1647.5,17.09
10/20/2024 12:20:01,66.9,1644.9,17.17
10/20/2024 12:30:01,66.6,1632,17.24
10/20/2024 12:40:01,67.6,1626.5,17.3
10/20/2024 12:50:01,65.9,1622.9,17.34
10/20/2024 13:00:01,66.7,1620.1,17.38
10/20/2024 13:10:01,67.6,1620.6,17.4
10/20/2024 13:20:01,66.1,1619.8,17.43
10/20/2024 13:30:01,67.3,1620.5,17.45
10/20/2024 13:40:01,67.5,1617.1,17.46
10/20/2024 13:50:01,66.2,1612.9,17.49
10/20/2024 14:00:01,67.4,1612.1,17.5
10/20/2024 14:10:01,65.4,1613.5,17.5
10/20/2024 14:20:01,65.8,1610.8,17.51
10/20/2024 14:30:01,67.4,1608.5,17.53
10/20/2024 14:40:01,67.2,1602.4,17.55
10/20/2024 14:50:01,66.6,1602.8,17.56
10/20/2024 15:00:01,66.2,1597.6,17.57
10/20/2024 15:10:01,66.1,1598.9,17.59
10/20/2024 15:20:01,66.1,1592.8,17.62
10/20/2024 15:30:01,65.9,1587.3,17.65
10/20/2024 15:40:01,66.1,1580.1,17.68
10/20/2024 15:50:01,66.7,1572.6,17.72
10/20/2024 16:00:01,64.6,1567.1,17.76
10/20/2024 16:10:01,66.3,1560.5,17.8
10/20/2024 16:20:01,64.2,1552.1,17.83
10/20/2024 16:30:01,67,1549,17.87
10/20/2024 16:40:01,67.7,1544.6,17.92
10/20/2024 16:50:01,66.4,1536.6,17.97
10/20/2024 17:00:01,65,1532.4,18.04
10/20/2024 17:10:01,65.8,1536.7,18.11
10/20/2024 17:20:01,66.1,1524.6,18.18
10/20/2024 17:30:01,67.3,1517.4,18.24
10/20/2024 17:40:01,64.8,1511.8,18.3
10/20/2024 17:50:01,65.1,1507.4,18.36
10/20/2024 18:00:01,63.4,1504.8,18.42
10/20/2024 18:10:01,63.7,1498.4,18.48
10/20/2024 18:20:01,63.8,1499.4,18.52
10/20/2024 18:30:01,64.9,1491.7,18.56
10/20/2024 18:40:01,66,1487.5,18.6
10/20/2024 18:50:01,64,1487,18.65
10/20/2024 19:00:01,64.9,1481,18.68
10/20/2024 19:10:01,63.6,1485.1,18.7
10/20/2024 19:20:01,65.4,1486.7,18.72
10/20/2024 19:30:01,65.8,1491.4,18.72
10/20/2024 19:40:01,65.5,1490.3,18.73
10/20/2024 19:50:01,64.5,1492.6,18.72
10/20/2024 20:00:01,65,1495.7,18.72
10/20/2024 20:10:01,63.7,1498.1,18.7
10/20/2024 20:20:01,66.2,1498.3,18.69
10/20/2024 20:30:01,64.2,1496.6,18.67
10/20/2024 20:40:01,65.1,1499.5,18.64
10/20/2024 20:50:01,66.7,1499,18.61
10/20/2024 21:00:01,65.2,1501.6,18.58
10/20/2024 21:10:01,65.1,1503,18.55
10/20/2024 21:20:01,66.4,1504.7,18.52
10/20/2024 21:30:01,65.3,1506.7,18.47
10/20/2024 21:40:01,64.2,1505.6,18.44
10/20/2024 21:50:01,65,1507.1,18.39
10/20/2024 22:00:01,66.5,1508,18.36
10/20/2024 22:10:01,64.3,1507.7,18.33
10/20/2024 22:20:01,65.7,1510.2,18.29
10/20/2024 22:30:01,66.5,1510.4,18.25
10/20/2024 22:40:01,65,1513.6,18.22
10/20/2024 22:50:01,65.1,1514.8,18.18
10/20/2024 23:00:01,66.3,1514.5,18.15
10/20/2024 23:10:01,65.2,1516.3,18.12
10/20/2024 23:20:01,67.3,1518.2,18.08
10/20/2024 23:30:01,66.8,1521.8,18.05
10/20/2024 23:40:01,66.9,1526.8,18.01
10/20/2024 23:50:01,66.5,1531,17.98
10/21/2024 0:00:01,64.4,1529,17.94
10/21/2024 0:10:01,64.6,1535.9,17.9
10/21/2024 0:20:01,65.5,1540.6,17.86
10/21/2024 0:30:01,65.7,1541.4,17.82
10/21/2024 0:40:01,66,1550.5,17.78
10/21/2024 0:50:01,65.4,1552.5,17.75
10/21/2024 1:00:01,66.6,1556.4,17.71
10/21/2024 1:10:01,66.4,1563.1,17.66
10/21/2024 1:20:01,67.1,1565.2,17.62
10/21/2024 1:30:01,66.8,1567.8,17.57
10/21/2024 1:40:01,66.2,1572.7,17.52
10/21/2024 1:50:01,67.6,1575,17.47
10/21/2024 2:00:01,66.3,1579.7,17.41
10/21/2024 2:10:01,65.7,1583.1,17.37
10/21/2024 2:20:01,67.8,1586.3,17.32
10/21/2024 2:30:01,67.2,1586.2,17.27
10/21/2024 2:40:01,66.9,1588.8,17.22
10/21/2024 2:50:01,67.3,1591.6,17.17
10/21/2024 3:00:01,67.3,1592.1,17.12
10/21/2024 3:10:01,65.8,1593.9,17.07
10/21/2024 3:20:01,67.8,1597.1,17.02
10/21/2024 3:30:01,66.1,1598.4,16.97
10/21/2024 3:40:01,66.8,1599.1,16.93
10/21/2024 3:50:01,66.9,1595.2,16.88
10/21/2024 4:00:01,65.7,1600.7,16.84
10/21/2024 4:10:01,66.2,1604.4,16.8
10/21/2024 4:20:01,68.3,1603.5,16.76
10/21/2024 4:30:01,67.4,1607.7,16.73
10/21/2024 4:40:01,66.2,1608,16.69
10/21/2024 4:50:01,68.4,1605.1,16.65
10/21/2024 5:00:01,66.2,1604.1,16.62
10/21/2024 5:10:01,66.3,1610,16.59
10/21/2024 5:20:01,67.4,1615.2,16.56
10/21/2024 5:30:01,68,1614,16.52
10/21/2024 5:40:01,67.1,1615.7,16.49
10/21/2024 5:50:01,67.5,1616.9,16.45
10/21/2024 6:00:01,68,1615.8,16.42
10/21/2024 6:10:01,67.3,1621.8,16.38
10/21/2024 6:20:01,68.4,1620.8,16.35
10/21/2024 6:30:01,68.1,1618.1,16.31
10/21/2024 6:40:01,68.1,1623,16.29
10/21/2024 6:50:01,66.6,1626.7,16.25
10/21/2024 7:00:01,67.6,1619.4,16.22
10/21/2024 7:10:01,66.6,1617.7,16.19
10/21/2024 7:20:01,67.5,1618.1,16.16
10/21/2024 7:30:01,66.7,1617.4,16.13
10/21/2024 7:40:01,67.8,1618,16.1
10/21/2024 7:50:01,66.6,1617.8,16.07
10/21/2024 8:00:01,65.9,1611.3,16.05
10/21/2024 8:10:01,67.1,1612.4,16.03
10/21/2024 8:20:01,68.1,1604.2,16.02
10/21/2024 8:30:01,67.6,1605.1,16
10/21/2024 8:40:01,67,1601.2,15.99
10/21/2024 8:50:01,66.4,1600.1,15.98
10/21/2024 9:00:01,67.1,1595.2,15.98
10/21/2024 9:10:01,66.8,1592.1,15.98
10/21/2024 9:20:01,67.6,1588.5,16
10/21/2024 9:30:01,66.6,1583.8,16
10/21/2024 9:40:01,66.9,1584.2,16.01
10/21/2024 9:50:01,66.9,1580.8,16.04
10/21/2024 10:00:01,66,1575.6,16.06
10/21/2024 10:10:01,67.4,1571.7,16.09
10/21/2024 10:20:01,66.3,1569.9,16.12
10/21/2024 10:30:01,67.4,1564.1,16.15
10/21/2024 10:40:01,65.9,1562.1,16.19
10/21/2024 10:50:01,66.1,1558.7,16.23
